TradingDate,LowPrice,Volume,n,Margin Trading,Production(coal),AQI,PMI,USD,log,garch,vola
2021/3/26,36.7,131310,0.006830601,8.81E+11,3979,80,51.9,653.76,0.006807378,0.01135753,0.00463088
2021/3/29,36.5,252489,-0.003256445,8.83E+11,3979,47,51.9,654.16,-0.003261759,0.01091491,0.004403901
2021/3/30,36,222700,-0.012523822,8.84E+11,3979,42,51.9,656.41,-0.012602907,0.01191308,0.006742679
2021/3/31,34,204015,0.00027571,8.85E+11,3979,37,51.9,657.13,0.000275672,0.01114739,0.00664273
2021/4/1,33.6,4615,0.035281147,8.85E+11,3934,34,51.1,655.84,0.034673029,0.01869429,0.016025196
2021/4/2,37.27,14024,-0.001331203,8.84E+11,3934,40,51.1,656.49,-0.00133209,0.01646801,0.016189598
2021/4/6,34,197533,-0.020261264,8.87E+11,3934,122,51.1,655.27,-0.020469338,0.01739439,0.018877697
2021/4/7,34.5,715244,-0.000272109,8.90E+11,3934,74,51.1,653.84,-0.000272146,0.01535792,0.017832462
2021/4/8,34.5,176739,0.009526402,8.91E+11,3934,42,51.1,654.63,0.009481312,0.01434621,0.017974674
2021/4/9,34,196028,-0.011863036,8.90E+11,3934,37,51.1,654.09,-0.011933963,0.01411475,0.010323274
2021/4/12,34.22,125148,0.001091405,8.88E+11,3934,77,51.1,655.78,0.00109081,0.01281566,0.010534335
2021/4/13,36.5,25300,0.006813846,8.85E+11,3934,102,51.1,654.54,0.006790736,0.01213763,0.007407758
2021/4/14,36.5,15023,0.001353546,8.86E+11,3934,46,51.1,653.62,0.001352631,0.01130609,0.007379031
2021/4/15,35.5,70780,0.000270343,8.86E+11,3934,42,51.1,652.97,0.000270307,0.01065065,0.006171639
2021/4/16,35.66,36109,0.004864865,8.86E+11,3934,49,51.1,652.88,0.00485307,0.01038316,0.002511217
2021/4/19,36.91,40408,0.000268962,8.90E+11,3934,87,51.1,652.33,0.000268926,0.00999247,0.002645695
2021/4/20,37,32745,-0.001613337,8.91E+11,3934,96,51.1,651.03,-0.00161464,0.00957876,0.002138708
2021/4/21,37,39218,0.001885268,8.92E+11,3934,132,51.1,650.46,0.001883493,0.00920162,0.002165296
2021/4/22,36,124842,0.009946237,8.93E+11,3934,115,51.1,649.02,0.009897098,0.00997345,0.004024612
2021/4/23,37.1,25574,0.030077189,8.91E+11,3934,145,51.1,649.34,0.02963374,0.01810925,0.011499906
2021/4/26,38.5,129601,0.002067183,8.93E+11,3934,45,51.1,649.13,0.00206505,0.01501735,0.011278287
2021/4/27,37.1,19411,0.004383703,8.92E+11,3934,55,51.1,649.24,0.004374123,0.01301709,0.010440924
2021/4/28,38.4,64712,-0.006675225,8.94E+11,3934,43,51.1,648.53,-0.006697604,0.01206926,0.012131793
2021/4/29,37.81,63117,-0.001809253,8.93E+11,3934,61,51.1,647.15,-0.001810892,0.01084717,0.012631182
2021/4/30,38,151804,-0.009321595,8.85E+11,3934,197,51.1,646.72,-0.009365313,0.01123881,0.005159332
2021/5/6,39.1,108142,0.023523262,8.89E+11,3915,86,51,648.95,0.023250854,0.01591869,0.011632406
2021/5/7,38.31,262703,0.000255363,8.89E+11,3915,108,51,646.78,0.00025533,0.01342062,0.011577296
2021/5/10,39.17,148800,0.006382436,8.93E+11,3915,53,51,644.25,0.006362154,0.01213438,0.010975005
2021/5/11,39.48,121783,0.003805175,8.95E+11,3915,50,51,642.54,0.003797954,0.01100687,0.010631749
2021/5/12,39.51,371201,0.002527167,8.97E+11,3915,45,51,642.58,0.002523979,0.01016188,0.008246116
2021/5/13,39.61,64061,0.008822788,8.97E+11,3915,38,51,646.12,0.008784095,0.01050633,0.002970362
2021/5/14,39.79,634996,0.003748126,8.99E+11,3915,30,51,645.25,0.003741119,0.00990215,0.00225062
2021/5/17,38.6,678341,-0.000497884,9.03E+11,3915,38,51,643.07,-0.000498008,0.00936009,0.002995365
2021/5/18,39.8,2351982,0.007222914,9.04E+11,3915,33,51,643.57,0.007196954,0.0096785,0.003315859
2021/5/19,39.8,475492,-0.013105836,9.05E+11,3915,48,51,642.55,-0.013192475,0.01104874,0.007873571
2021/5/20,39.8,2526,-0.002756201,9.06E+11,3915,42,51,644.64,-0.002760007,0.01072161,0.006951573
2021/5/21,38.39,142447,-0.003517588,9.04E+11,3915,60,51,643,-0.003523789,0.01009293,0.006534038
2021/5/24,39.61,118463,0.015128593,9.07E+11,3915,38,51,644.08,0.015015297,0.01220766,0.009693651
2021/5/25,39.91,3973,-0.006209637,9.10E+11,3915,48,51,642.83,-0.006228997,0.01143739,0.00933253
2021/5/26,39.25,439714,-0.012996751,9.12E+11,3915,38,51,640.99,-0.013081948,0.01263311,0.009306414
2021/5/27,39.4,785842,-0.001266143,9.17E+11,3915,54,51,640.3,-0.001266946,0.01115985,0.009304909
2021/5/28,39.01,311379,0.04158215,9.19E+11,3915,57,51,638.58,0.040740855,0.023525,0.019231835
2021/5/31,39.3,55492,-0.039922103,9.25E+11,3915,50,51,636.82,-0.040740855,0.02955361,0.026254476
2021/6/1,39.3,59595,0.000760649,9.31E+11,3891,37,50.9,635.72,0.00076036,0.0231843,0.02629078
2021/6/2,38.82,243476,0.003293641,9.30E+11,3891,43,50.9,637.73,0.003288229,0.01927806,0.025811171
2021/6/3,39.38,126206,0.011868687,9.31E+11,3891,61,50.9,638.11,0.011798806,0.01650127,0.026153428
2021/6/4,39.31,599514,-0.013476416,9.29E+11,3891,31,50.9,640.72,-0.013568047,0.0157831,0.018431788
2021/6/7,39.55,149507,0.00101189,9.34E+11,3891,118,50.9,639.63,0.001011378,0.01330815,0.008167637
2021/6/8,39.51,173012,-0.000505433,9.33E+11,3891,117,50.9,639.09,-0.000505561,0.01163863,0.008180155
2021/6/9,39.68,51961,0.01011378,9.34E+11,3891,76,50.9,639.56,0.010062978,0.01167653,0.009059352
2021/6/10,40,185317,0.012015019,9.37E+11,3891,60,50.9,639.72,0.011943411,0.01214236,0.009091528
2021/6/11,39.92,243019,-0.011130349,9.33E+11,3891,40,50.9,638.56,-0.011192755,0.01258501,0.008304683
2021/6/15,39.9,54550,0.002251126,9.35E+11,3891,61,50.9,640.7,0.002248596,0.01117354,0.008282079
2021/6/16,39.95,298382,0.000499127,9.32E+11,3891,48,50.9,640.78,0.000499002,0.01016706,0.008218396
2021/6/17,40,201349,0.036916937,9.37E+11,3891,52,50.9,642.98,0.036251827,0.02085992,0.015946217
2021/6/18,39.99,62751,-0.036805389,9.39E+11,3891,79,50.9,643.61,-0.037499799,0.02702386,0.02380009
2021/6/21,40,3427,0.014985015,9.42E+11,3891,82,50.9,645.46,0.014873849,0.02269227,0.024055554
2021/6/22,40,290088,-0.012795276,9.47E+11,3891,43,50.9,646.13,-0.01287784,0.01986327,0.024929653
2021/6/23,40.91,55951,0.03664008,9.49E+11,3891,42,50.9,646.21,0.035984791,0.02508592,0.02874907
2021/6/24,40.02,91571,-0.008896369,9.49E+11,3891,45,50.9,648.24,-0.008936178,0.02064359,0.025114806
2021/6/25,41,269558,0.015041242,9.51E+11,3891,57,50.9,647.44,0.014929244,0.01893169,0.017877208
2021/6/28,39.7,107962,0.010038241,9.57E+11,3891,33,50.9,645.78,0.009988192,0.01670028,0.017650314
2021/6/29,39.5,426762,0.013487932,9.58E+11,3891,37,50.9,645.67,0.013397779,0.01501971,0.014299799
2021/6/30,40.01,650491,-0.035255662,9.61E+11,3891,39,50.9,646.01,-0.035892147,0.02382554,0.019296446
2021/7/1,42.6,303552,0.045982575,9.56E+11,3879,46,50.4,647.09,0.044956707,0.03128903,0.02593272
2021/7/2,42.11,155572,-0.011105969,9.52E+11,3879,46,50.4,647.12,-0.011168101,0.02467883,0.026917483
2021/7/5,40,152223,0.009124942,9.56E+11,3879,60,50.4,646.95,0.009083561,0.02094248,0.026881365
2021/7/6,40.39,395580,0.014838859,9.56E+11,3879,39,50.4,646.13,0.014729841,0.01856952,0.026978858
2021/7/7,43,86683,0.01210875,9.61E+11,3879,38,50.4,647.62,0.012036026,0.01751963,0.018001589
2021/7/8,43.5,108760,-0.015124153,9.65E+11,3879,41,50.4,647.05,-0.01523969,0.01702497,0.012517915
2021/7/9,43.5,329919,0.004125602,9.65E+11,3879,105,50.4,647.55,0.004117115,0.01510224,0.010688878
2021/7/10,43,1681,-0.002282584,9.65E+11,3879,80,50.4,648.55,-0.002285193,0.01360448,0.010775595
2021/7/11,44.37,101,0.01509952,9.65E+11,3879,50,50.4,649.55,0.014986657,0.01329763,0.010833407
2021/7/12,43,959665,-0.023213883,9.71E+11,3879,54,50.4,647.85,-0.023487569,0.01661613,0.013672517
2021/7/13,43.2,730337,-0.001153669,9.73E+11,3879,85,50.4,647.57,-0.001154335,0.0147419,0.01255014
2021/7/14,43.01,496329,0.004389004,9.70E+11,3879,98,50.4,648.06,0.004379401,0.01334905,0.012574304
2021/7/15,43.3,255331,0.011269549,9.70E+11,3879,74,50.4,646.4,0.011206521,0.01304023,0.013530181
2021/7/16,43.81,808099,0.00204685,9.68E+11,3879,75,50.4,647.05,0.002044758,0.01190106,0.011765316
2021/7/17,39.65,340869,-0.012029051,9.68E+11,3879,103,50.4,648.05,-0.012101986,0.01219053,0.007653886
2021/7/18,39.6,139411,0.018837583,9.68E+11,3879,50,50.4,649.05,0.018662353,0.01387638,0.010263006
2021/7/19,42,486894,-0.002254791,9.68E+11,3879,29,50.4,647,-0.002257337,0.01259167,0.010658081
2021/7/20,43.61,87675,0.017175141,9.68E+11,3879,25,50.4,648.55,0.017029316,0.01362734,0.011702289
2021/7/21,43.69,1666,0.011108643,9.73E+11,3879,29,50.4,648.35,0.011047395,0.01309416,0.011850655
2021/7/22,43.4,23197,-0.025269172,9.79E+11,3879,87,50.4,646.51,-0.02559392,0.01705675,0.016426323
2021/7/23,43.01,15094,-0.019837692,9.79E+11,3879,108,50.4,646.5,-0.0200371,0.01901672,0.016704322
2021/7/26,41.11,29558,-0.029438822,9.80E+11,3879,119,50.4,647.63,-0.029880841,0.01992987,0.019552098
2021/7/27,40.01,1038,-0.0492891,9.76E+11,3879,105,50.4,647.34,-0.050545258,0.03605994,0.019903866
2021/7/28,40.04,30966,0.003240279,9.69E+11,3879,123,50.4,649.29,0.003235041,0.02579029,0.017306847
2021/7/29,39,24737,0.003975155,9.74E+11,3879,107,50.4,649.42,0.003967275,0.01657477,0.020668137
2021/7/30,40.1,489723,-0.00569166,9.72E+11,3879,54,50.4,646.02,-0.00570792,0.01478187,0.021262315
2021/8/2,40.1,156504,0.00174216,9.79E+11,3967,137,50.1,646.6,0.001740644,0.01310447,0.020827802
2021/8/3,38.66,102368,-0.001242236,9.77E+11,3967,50,50.1,646.1,-0.001243008,0.01221528,0.003537411
2021/8/4,40.03,5222,-0.002736318,9.82E+11,3967,49,50.1,646.55,-0.002740069,0.0116978,0.00338318
2021/8/5,40.01,4807,0.011474183,9.83E+11,3967,44,50.1,646.91,0.011408854,0.01220545,0.005872528
2021/8/6,37.5,99384,-0.003205919,9.84E+11,3967,48,50.1,646.25,-0.003211069,0.01171457,0.005393747
2021/8/9,39.01,12345,0.003711034,9.87E+11,3967,42,50.1,648.4,0.003704165,0.01139647,0.005490084
2021/8/10,39,55602,-0.03327582,9.88E+11,3967,39,50.1,648.42,-0.033842056,0.01909617,0.015395872
2021/8/11,39,102634,0.021162672,9.91E+11,3967,46,50.1,648.31,0.020941853,0.01804623,0.018643178
2021/8/12,38.66,1234,-0.010736579,9.96E+11,3967,46,50.1,647.54,-0.010794632,0.01578312,0.017981867
2021/8/13,38.1,72664,-0.028773347,9.93E+11,3967,42,50.1,647.99,-0.029195415,0.01906562,0.020408866
2021/8/16,38.05,2485,0.001039501,9.93E+11,3967,43,50.1,647.17,0.001038961,0.015567,0.020080391
2021/8/17,38,14557,-0.009086189,9.85E+11,3967,83,50.1,647.65,-0.00912772,0.01416965,0.016398594
2021/8/18,37.11,24724,-0.018077024,9.89E+11,3967,43,50.1,649.15,-0.018242409,0.01517832,0.010063556
2021/8/19,38.7,1089,0.03361793,9.86E+11,3967,87,50.1,648.53,0.033065201,0.01970997,0.021269496
2021/8/20,38.01,5600,-0.011874032,9.83E+11,3967,84,50.1,649.84,-0.011945091,0.01691824,0.018153467
2021/8/23,38,7917,-0.001044932,9.93E+11,3967,55,50.1,649.69,-0.001045478,0.01429289,0.018124799
2021/8/24,37.5,57997,-0.003399582,9.97E+11,3967,46,50.1,648.05,-0.003405373,0.01288556,0.017781861
2021/8/25,37.89,58836,0.030700604,1.00E+12,3967,39,50.1,647.28,0.030238769,0.01789453,0.018563366
2021/8/26,37.5,59124,-0.031313646,1.00E+12,3967,42,50.1,647.3,-0.031814399,0.02082838,0.020086406
2021/8/27,38.99,50330,0.043363995,9.98E+11,3967,37,50.1,648.63,0.042450103,0.02513953,0.026366281
2021/8/30,37.7,51372,-0.02418136,1.00E+12,3967,70,50.1,646.77,-0.02447853,0.02251593,0.029344827
2021/8/31,38.22,52780,0.02968508,1.00E+12,3967,52,50.1,646.79,0.029253008,0.02196071,0.030876275
2021/9/1,38.04,2265,-0.041865129,1.01E+12,3718,34,49.6,646.8,-0.042766727,0.03196541,0.034491799
2021/9/2,38.11,3474,0.005756149,1.01E+12,3718,47,49.6,645.94,0.005739645,0.02518775,0.031931448
2021/9/3,38.21,8698,0.001300728,1.01E+12,3718,72,49.6,645.77,0.001299883,0.0165481,0.025007794
2021/9/6,37,3473,0.013250195,1.01E+12,3718,98,49.6,645.29,0.013163179,0.01533394,0.024015351
2021/9/7,38.5,3113,-0.007435897,1.02E+12,3718,57,49.6,645.33,-0.007463682,0.0140424,0.019556428
2021/9/8,39,1603,0.043916301,1.02E+12,3718,65,49.6,646.74,0.042979315,0.02850169,0.017262235
2021/9/9,39.2,5548,-0.018559762,1.03E+12,3718,88,49.6,646.74,-0.018734156,0.02239019,0.021135805
2021/9/10,38.62,5314,-0.024962179,1.03E+12,3718,93,49.6,645.66,-0.025279017,0.02247728,0.024746074
2021/9/13,37,2265,0.009568141,1.04E+12,3718,99,49.6,644.97,0.009522656,0.01648682,0.024427018
2021/9/14,39.18,666,0.044313525,1.04E+12,3718,49,49.6,645,0.043359755,0.02916245,0.029224352
2021/9/15,37,1162,0.004415011,1.04E+12,3718,101,49.6,644.92,0.004405293,0.0207811,0.024268954
2021/9/16,41,1766,0.007814408,1.03E+12,3718,75,49.6,643.3,0.007784033,0.01598819,0.021785701
2021/9/17,41,4879,-0.000484614,1.02E+12,3718,91,49.6,645.27,-0.000484731,0.01715365,0.015599268
2021/9/22,41.36,4211,0.013575758,1.02E+12,3718,90,49.6,646.93,0.013484433,0.01347137,0.015507056
2021/9/23,41.58,1663,0.001674241,1.03E+12,3718,35,49.6,647.49,0.001672841,0.01155502,0.004910174
2021/9/24,41.19,76890,-0.011700096,1.02E+12,3718,48,49.6,645.99,-0.01176908,0.01311941,0.008498485
2021/9/27,42.4,6270,0.034307804,1.02E+12,3718,163,49.6,646.95,0.033732414,0.02309771,0.015445471
2021/9/28,40,17888,0.002335903,1.01E+12,3718,148,49.6,646.08,0.002333179,0.01632819,0.015199598
2021/9/29,42.99,11814,0.017245397,1.01E+12,3718,130,49.6,646.62,0.017098383,0.01613092,0.01553073
2021/9/30,43.25,4019,0.001145475,9.94E+11,3718,101,49.6,648.54,0.00114482,0.01280063,0.015579285
2021/10/8,43,12243,0.005263158,1.00E+12,3599,23,49.2,646.04,0.005249356,0.01148797,0.012289067
2021/10/11,43.76,3789,0.021397678,1.00E+12,3599,43,49.2,644.79,0.021171962,0.01619045,0.008162843
2021/10/12,43.2,1212,-0.014263428,9.99E+11,3599,28,49.2,644.47,-0.014366128,0.01593796,0.012587773
2021/10/13,43,9818,-0.007913181,9.98E+11,3599,29,49.2,646.12,-0.007944656,0.0138833,0.012174545
2021/10/14,42.01,39163,-0.011850501,9.99E+11,3599,41,49.2,644.14,-0.011921278,0.01417709,0.013230467
2021/10/15,42,5600,-0.014068266,9.97E+11,3599,34,49.2,643.86,-0.014168162,0.01509676,0.013508021
2021/10/18,41.6,2646,0.00374269,1.00E+12,3599,49,49.2,643,0.003735704,0.01245479,0.006742826
2021/10/19,41,904,0.012584479,1.00E+12,3599,103,49.2,643.07,0.012505953,0.01308321,0.010129278
2021/10/20,42.73,2601,0.003912543,1.01E+12,3599,94,49.2,640.69,0.003904909,0.01152305,0.010211687
2021/10/21,43.3,1557,0.001146263,1.01E+12,3599,29,49.2,638.9,0.001145607,0.01093635,0.008689092
2021/10/22,42,2481,-0.002289902,1.00E+12,3599,29,49.2,640.32,-0.002292527,0.01065624,0.004898437
2021/10/25,43,1996,-0.004131283,1.01E+12,3599,47,49.2,639.24,-0.00413984,0.01029287,0.005841308
2021/10/26,43,1955,-0.006222632,1.01E+12,3599,68,49.2,638.9,-0.006242073,0.01140581,0.003641245
2021/10/27,42,1569,0.000463822,1.01E+12,3599,68,49.2,638.56,0.000463714,0.01065761,0.002771191
2021/10/28,42.1,2583,-0.012285582,1.00E+12,3599,67,49.2,639.57,-0.012361673,0.01333744,0.00432719
2021/10/29,43.18,5000,0.017601502,9.98E+11,3599,94,49.2,639.07,0.01744839,0.01525831,0.010088661
2021/11/1,42.69,17708,0.00345941,9.99E+11,3385,54,50.1,641.92,0.00345344,0.01241018,0.010068133
2021/11/2,42.5,1640,-0.008733624,9.95E+11,3385,52,50.1,640.09,-0.008771986,0.01262413,0.010453091
2021/11/3,42.6,1279,0.005332715,9.92E+11,3385,52,50.1,640.79,0.005318546,0.01099156,0.010669988
2021/11/4,42,5805,-0.018911439,9.94E+11,3385,81,50.1,639.43,-0.019092547,0.01599562,0.012534687
2021/11/5,42.5,6778,-0.000470146,9.86E+11,3385,69,50.1,639.8,-0.000470256,0.01294558,0.009004074
2021/11/8,43,1832,0.016698024,9.85E+11,3385,33,50.1,639.59,0.016560145,0.01459203,0.012131639
2021/11/9,43,1624,0.001619246,9.87E+11,3385,41,50.1,639.03,0.001617936,0.01212873,0.011548113
2021/11/10,43.2,6575,0.012471132,9.88E+11,3385,45,50.1,639.48,0.012394008,0.01228842,0.012417513
2021/11/11,42.81,7949,-0.007755474,9.89E+11,3385,60,50.1,641.45,-0.007785705,0.01246231,0.008851034
2021/11/12,43.4,2500,0.011724138,9.85E+11,3385,49,50.1,640.65,0.011655943,0.01273758,0.008828261
2021/11/15,42,5566,-0.007725517,9.84E+11,3385,72,50.1,638.96,-0.007755513,0.01241437,0.008858278
2021/11/16,43.51,156267,-0.003434852,9.81E+11,3385,63,50.1,639.24,-0.003440765,0.01140037,0.009131699
2021/11/17,44,156229,0.022288603,9.82E+11,3385,52,50.1,639.35,0.022043842,0.01641354,0.011925379
2021/11/18,43.5,102901,-0.014160486,9.82E+11,3385,42,50.1,638.03,-0.014261702,0.01583603,0.013293529
2021/11/19,43.91,110000,0.012767898,9.82E+11,3385,55,50.1,638.25,0.012687075,0.01435086,0.013454207
2021/11/22,44.68,27331,0.010130572,9.87E+11,3385,31,50.1,639.52,0.010079602,0.01316589,0.012780899
2021/11/23,42,2473,0.000445732,9.88E+11,3385,52,50.1,639.29,0.000445633,0.01199458,0.012328461
2021/11/24,43.02,7626,0.00757407,9.88E+11,3385,56,50.1,639.03,0.007545531,0.01141296,0.009681586
2021/11/25,42.51,3911,-0.001547645,9.89E+11,3385,62,50.1,639.8,-0.001548844,0.01065676,0.005503811
2021/11/26,43.1,3359,0.006200177,9.87E+11,3385,53,50.1,639.36,0.006181035,0.01029934,0.004387511
2021/11/29,44.01,7127,-0.007922535,9.90E+11,3385,60,50.3,638.72,-0.007954085,0.01062568,0.005597228
2021/11/30,44.85,18609,0.007098492,9.91E+11,3385,60,50.3,637.94,0.007073416,0.01112142,0.006087941
2021/12/1,44.6,20832,-0.002643172,9.91E+11,3600,47,50.3,636.93,-0.002646671,0.01000237,0.005668607
2021/12/2,45.6,12121,0.024072438,9.87E+11,3600,49,50.3,637.19,0.023787265,0.01388758,0.010812214
2021/12/3,45.19,24742,0.013370714,9.86E+11,3600,53,50.3,637.38,0.013282115,0.01362055,0.011291948
2021/12/6,44.11,14045,0.011066184,9.85E+11,3600,58,50.3,637.02,0.011005402,0.0129923,0.008592129
2021/12/7,46.15,8222,0.000210482,9.83E+11,3600,67,50.3,637.38,0.00021046,0.01184569,0.009527232
2021/12/8,46.66,5655,-0.00462963,9.86E+11,3600,88,50.3,636.77,-0.00464038,0.01131031,0.010039622
2021/12/9,47,7676,0.010570825,9.87E+11,3600,85,50.3,634.98,0.010515344,0.01259928,0.007002574
2021/12/10,47,106090,0.025313808,9.88E+11,3600,79,50.3,637.02,0.024998719,0.01596578,0.010236198
2021/12/13,48,116106,0.022240359,9.92E+11,3600,51,50.3,636.69,0.021996649,0.01663392,0.011639796
2021/12/14,50,27159,0.051097804,9.92E+11,3600,74,50.3,636.75,0.049835146,0.02593045,0.017970825
2021/12/15,53,146012,0.070641853,9.94E+11,3600,83,50.3,637.16,0.068258332,0.04719954,0.020951068
2021/12/16,50.88,37344,0.023412558,9.93E+11,3600,63,50.3,636.37,0.023142688,0.02457907,0.018443926
2021/12/17,57.4,26560,-0.000866551,9.88E+11,3600,34,50.3,636.51,-0.000866927,0.02191589,0.024043267
2021/12/20,56.05,9738,-0.003642671,9.86E+11,3600,54,50.3,639.33,-0.003649322,0.01781818,0.028120909
2021/12/21,55.55,8581,-0.013231198,9.85E+11,3600,35,50.3,637.29,-0.01331951,0.01663718,0.029339028
2021/12/22,51.5,13395,-0.061397318,9.86E+11,3600,47,50.3,637.03,-0.063363018,0.03901734,0.028523088
2021/12/23,50.9,15297,0.031390977,9.87E+11,3600,60,50.3,636.51,0.030908355,0.03405683,0.030515084
2021/12/24,55.9,7111,0.037178786,9.81E+11,3600,60,50.3,636.92,0.036504322,0.03256154,0.035944707
2021/12/27,52,1602,0.001054296,9.83E+11,3600,33,50.3,636.86,0.001053741,0.02527944,0.035966047
2021/12/28,53.1,512543,-0.041249781,9.85E+11,3600,52,50.3,637.28,-0.042124697,0.03150021,0.039507592
2021/12/29,56.1,105516,0.045587697,9.83E+11,3600,52,50.3,637.35,0.044579117,0.03422739,0.031764247
2021/12/30,51.4,537020,-0.057082823,9.85E+11,3600,39,50.3,636.74,-0.058776829,0.03856078,0.041181936
2021/12/31,50,144237,-0.011699164,9.81E+11,3600,57,50.3,637.57,-0.011768138,0.03416774,0.035936934
2022/1/4,53.4,25000,0.024802706,9.80E+11,3750,103,50.1,637.94,0.024500112,0.03008956,0.038923573
2022/1/5,55,90406,0.02530253,9.76E+11,3750,92,50.1,637.79,0.024987721,0.02776797,0.036590948
2022/1/6,55.11,19463,-0.001967096,9.76E+11,3750,64,50.1,637.28,-0.001969033,0.02346847,0.030710528
2022/1/7,55.22,60188,0.013438452,9.67E+11,3750,49,50.1,637.42,0.013348957,0.02131038,0.014581138
2022/1/10,57.03,18450,0.016619519,9.68E+11,3750,47,50.1,636.53,0.016482926,0.01974156,0.009816055
2022/1/11,53,19984,0.018956522,9.67E+11,3750,38,50.1,636.84,0.018779086,0.01890976,0.008995969
2022/1/12,58.03,521950,0.016043693,9.69E+11,3750,48,50.1,636.58,0.015916354,0.01742132,0.007443589
2022/1/13,59.5,16444,0.01595834,9.67E+11,3750,54,50.1,635.42,0.015832345,0.01707702,0.001731693
2022/1/14,54.44,41838,-0.008597884,9.65E+11,3750,69,50.1,636.77,-0.008635059,0.01587221,0.01021132
2022/1/17,54.44,23903,0.042528352,9.66E+11,3750,48,50.1,635.99,0.041648871,0.02292042,0.015937381
2022/1/18,59.88,64924,-0.030395137,9.65E+11,3750,37,50.1,635.21,-0.030866648,0.02466585,0.024642038
2022/1/19,54.55,26454,0.033327834,9.60E+11,3750,37,50.1,636.24,0.032784501,0.02544384,0.026728383
2022/1/20,60,22616,0.027303209,9.55E+11,3750,55,50.1,634.85,0.026937125,0.02467228,0.02755658
2022/1/21,63.5,52015,0.041809139,9.48E+11,3750,75,50.1,634.92,0.040958759,0.02761122,0.027131708
2022/1/24,67.66,42040,0.023571535,9.45E+11,3750,40,50.1,634.11,0.023298016,0.02561166,0.02545443
2022/1/25,65,23109,0.007870573,9.39E+11,3750,33,50.1,634.18,0.007839761,0.02216016,0.011019128
2022/1/26,67,101394,-0.003036876,9.36E+11,3750,42,50.1,632.46,-0.003041497,0.01717478,0.015322138
2022/1/27,70.01,15030,0.062518132,9.29E+11,3750,48,50.1,633.82,0.060641687,0.03390479,0.02282234
2022/1/28,74,50305,0.060750853,9.14E+11,3750,30,50.1,637.46,0.058977009,0.03711893,0.026097008
2022/2/7,81,97094,0.091377091,9.16E+11,3900,26,50.2,635.8,0.087440285,0.04963056,0.034338082
2022/2/8,89.99,45912,0.092806604,9.16E+11,3900,20,50.2,635.69,0.088749253,0.05722799,0.033300791
2022/2/9,95.26,95.26,0.027948635,9.17E+11,3900,19,50.2,636.53,0.0275652,0.04955979,0.022466419
2022/2/10,85.73,21261,-0.097837497,9.16E+11,3900,27,50.2,635.99,-0.102960617,0.06297439,0.071071636
2022/2/11,77.35,58339,-0.099953456,9.12E+11,3900,39,50.2,636.81,-0.105308801,0.07625391,0.087142216
2022/2/14,69.62,34324,-0.045248869,9.13E+11,3900,40,50.2,636.64,-0.046304568,0.07078273,0.075694221
2022/2/15,70,27423,0.037102234,9.16E+11,3900,44,50.2,636.05,0.036430511,0.06445953,0.061086745
2022/2/16,75.56,27465,0.007311659,9.16E+11,3900,48,50.2,634.63,0.007285059,0.0481595,0.057136582
2022/2/17,75.5,11585,-0.009332469,9.16E+11,3900,40,50.2,633.21,-0.00937629,0.04056222,0.048890865
2022/2/18,75.61,4914,0.002093419,9.14E+11,3900,38,50.2,633.43,0.002091231,0.03455738,0.026822214
2022/2/21,76.51,24524,0.009009009,9.17E+11,3900,24,50.2,634.01,0.00896867,0.02980428,0.015104716
2022/2/22,76.24,12022,0.00297619,9.18E+11,3900,23,50.2,634.87,0.00297177,0.02577683,0.006420495
2022/2/23,75,5898,-0.019223326,9.22E+11,3900,31,50.2,633.13,-0.019410497,0.0244685,0.010146736
2022/2/24,71.1,10586,-0.037095501,9.21E+11,3900,35,50.2,632.8,-0.037801043,0.02790144,0.017472422
2022/2/25,70.55,18747,-0.013114754,9.19E+11,3900,49,50.2,633.46,-0.013201512,0.02517735,0.016645872
2022/2/28,70.2,9468,-0.011904762,9.20E+11,3900,62,50.2,632.22,-0.011976191,0.02293574,0.013196967
2022/3/1,68,3239,-0.027178481,9.21E+11,4017,72,49.5,630.14,-0.027554648,0.02419841,0.009644917
2022/3/2,69,18551,0.00187212,9.22E+11,4017,81,49.5,633.51,0.00187037,0.02129208,0.013690569
2022/3/3,65.01,135661,-0.037659911,9.21E+11,4017,73,49.5,630.16,-0.038387368,0.02887038,0.013863381
2022/3/4,65.5,8042,-0.002240478,9.18E+11,4017,95,49.5,632.88,-0.002242992,0.02574054,0.01522443
2022/3/7,66.23,11341,-0.003742515,9.20E+11,4017,52,49.5,634.78,-0.003749536,0.02306373,0.015960196
2022/3/8,65.1,14484,0.003756574,9.19E+11,4017,81,49.5,631.85,0.003749536,0.02061045,0.01555487
2022/3/9,66,26619,0.043562874,9.17E+11,4017,95,49.5,631.78,0.042640699,0.02587964,0.025784336
2022/3/10,69,297644,0.001291063,9.17E+11,4017,77,49.5,631.05,0.00129023,0.02324799,0.017352038
2022/3/11,70,362066,0.027507163,9.15E+11,4017,80,49.5,633.06,0.027135639,0.02341129,0.017744089
2022/3/14,74,23207,0.058700502,9.14E+11,4017,79,49.5,635.06,0.057042214,0.032235,0.021664657
2022/3/15,74,23057,0.020018438,9.06E+11,4017,120,49.5,637.6,0.019820704,0.03082098,0.019111697
2022/3/16,70.5,21512,0.00232408,9.05E+11,4017,43,49.5,638,0.002321384,0.02638607,0.020367038
